,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_household_cost,Phone_minutes_10_years,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Overall_happiness_score,Num_of_kids_born_last_10_years,Will_vote_only_large_party_int,Financial_agenda_matters_int,Looking_at_poles_results_int,Married_int,Gender_int,Most_Important_Issue_0,Most_Important_Issue_1,Most_Important_Issue_2,Most_Important_Issue_3,Most_Important_Issue_4,Most_Important_Issue_5,Most_Important_Issue_6,Most_Important_Issue_7,Voting_Time_0,Voting_Time_1,Age_group_0,Age_group_1,Age_group_2,Main_transportation_0,Main_transportation_1,Main_transportation_2,Main_transportation_3,Occupation_0,Occupation_1,Occupation_2,Occupation_3,Occupation_4
5572,Oranges,1.0,-0.647229814846,-0.550774501787,-0.646158849341,-0.13302542444,0.621148367645,0.855545531027,0.540935702622,0.384734948631,0.594256523298,0.490386917489,-0.381340191456,0.516372714425,-0.22733646518,-0.535777329904,-0.267905333591,-0.0107491632636,0.344211882912,-0.517809299524,0.3,-1.60898490998,-0.742523240638,-1.45251992704,-1.23209586621,-0.628485664842,0,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1
977,Oranges,0.5,-0.921856987909,-0.720789388124,-0.920742809359,0.583561042395,0.329378066584,0.340409199474,0.606642296305,0.880395139335,0.899733980885,0.85371343419,-0.00242891841692,0.469782051863,-1.02038697041,-0.738660297174,0.425107944802,-0.355185373051,0.528987336438,-0.570918259705,0.3,0.805699797343,-0.751319887104,-1.09015092019,-0.119420120786,-0.628485664842,0,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1
2097,Browns,0.6,-0.403151435436,-0.185566604677,-0.402118876071,0.659331215827,0.88781902683,0.369016005192,0.75476888963,0.197608474409,0.960701291915,0.655448946403,0.463066152307,0.714139986783,0.154322702813,0.250267494474,0.50732796141,-1.46816689757,0.0892495806329,-0.439451064411,0.8,1.61059469978,0.141729288301,-0.727781913348,-0.095970853771,1.30799766544,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1
6801,Greens,0.9,-0.815624201464,-0.764087254004,-0.814526738821,-0.920338816239,0.675976661034,0.832899819594,0.939391170396,0.620713323588,0.445888848277,0.794841051335,0.859408486927,0.205769672059,0.621301692369,0.648578566851,-0.852957895773,0.48211437164,0.880403935444,-0.554776778698,1.0,0.000804894902441,0.964707781892,1.80880113457,1.31751301937,-0.628485664842,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1
2839,Browns,0.2,-0.469313505872,-0.528628001686,-0.468270535795,-0.749011714348,0.163476330927,0.352901314152,0.256506243953,0.547120566713,0.211559001356,0.953805814497,0.684812116017,0.490797265898,-0.514726903206,-0.798200006374,-0.74136402478,0.379232905686,0.294330398086,-0.463588425087,0.9,-0.804090007539,-0.826524325094,-0.365412906503,-0.802940317337,-0.628485664842,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1
1962,Yellows,0.3,1.07822043376,1.63664393482,1.07901989679,1.15330439745,0.368473202223,0.63475662889,0.118787896121,0.203952726908,0.805445358623,0.710749903927,-0.239891413059,0.717702412978,1.66897385787,2.02338560928,1.08526974371,-0.0361699307915,0.541159899672,0.665154731558,0.7,-0.804090007539,2.05139729466,0.721694114033,1.51020743914,-0.628485664842,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1
8596,Browns,1.0,-0.883903280053,-0.781677392496,-0.882795073582,-0.644296877915,0.0398011293728,0.694269083207,0.748240116984,0.407296926714,0.667028957279,0.339872345096,0.684812116017,0.750819734298,-0.760098263259,-0.963309387272,-0.668852581982,0.381330441225,0.552303630859,-0.565789149702,0.8,-0.804090007539,-0.97490764608,-1.09015092019,-0.751936233398,-0.628485664842,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1
9374,Browns,0.8,-0.943445008274,-0.723917061961,-0.942327432813,0.872247041564,0.925282029202,0.366668455536,0.748305180576,0.460011554416,0.325444414048,0.910673649283,-0.636233747678,0.0221632381435,0.476739297518,0.527022293794,0.747523222978,-1.54641804282,0.727605126565,-0.573519361673,1.0,-0.804090007539,0.341394679854,-0.0030438996575,-0.23422310204,0.339756000298,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1
675,Purples,1.0,-0.353873087374,-0.194838619336,-0.352848282039,0.397446602974,0.754301360343,0.740328854416,0.244418181945,0.166524945525,0.301436606329,0.340367768891,-0.295327903986,0.21496835677,0.392523938914,0.554216912133,0.230410563871,-1.27647728841,0.86744050798,-0.420073281277,1.0,0.000804894902441,0.582759529888,1.08406312088,0.545212234251,1.30799766544,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
7769,Yellows,0.8,-1.96945628943,-1.85052660436,-1.96817726938,0.952759750842,0.455546617741,0.808139468776,0.070377885364,0.823426261544,0.471499711741,0.905172710307,-0.345335047864,0.614261353621,-1.10609782696,-1.08566795516,0.841870336117,0.429343079973,0.204708508216,-0.432625350925,0.8,0.805699797343,-1.40408918616,0.721694114033,-1.501165689,-0.628485664842,1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7890,Yellows,0.3,-1.22082339351,-1.032121409,-1.2196621721,1.52096991353,0.0519549192395,0.737472082954,0.423368676798,0.56699321582,0.849436821416,0.153613428818,0.452207458208,0.938734234544,1.02109690997,1.84698609023,1.5626193997,0.897531896732,0.0480733166914,-0.58653220502,0.8,-0.804090007539,2.08764291106,1.08406312088,2.56542074996,1.30799766544,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1
388,Oranges,0.4,-1.02430101704,-0.82446714204,-1.02317071875,0.555316875715,0.455004998483,0.953262712341,0.847470264183,0.449359008344,0.552039571572,0.498886168702,-0.333619088441,0.299862972461,-0.977989249066,-0.878305853824,0.394897108492,-0.15916197968,0.0583738754503,-0.581223089036,0.3,-0.804090007539,-1.0169684188,-1.81488893388,-0.766757043959,0.339756000298,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1
3732,Greys,0.7,0.0109667928275,0.182166774245,0.0119341899977,0.491084970216,0.925854479661,0.819398650201,0.707316153217,0.619057903998,0.596776382299,0.518037109869,0.374196313759,0.882980378112,-0.850810224782,-0.727555168772,0.327077411955,-0.3694893302,0.587230602046,-0.239424951753,0.4,0.805699797343,-0.823217665275,-0.365412906503,-0.533803238267,-0.628485664842,0,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
5173,Oranges,0.5,-0.833883167918,-0.696476229829,-0.832782832196,-0.0913451472792,0.225967344828,0.65128673194,0.638180766255,0.215561687946,0.571814585477,0.47233499377,0.895985140734,0.282040516846,0.403972218972,0.0126826560825,-0.231786152356,-0.268940387432,0.639565755147,-0.55794643427,0.5,0.000804894902441,-0.233131123848,-0.0030438996575,-1.15491637558,-0.628485664842,0,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1
7967,Purples,0.4,-1.09201486574,-0.900689436344,-1.09087391256,0.159746411016,0.057309424039,0.756677187514,0.365007644054,0.0257369782776,0.495811754838,0.805866358336,-0.586512358908,0.925863256212,-0.294427354275,-0.201364863152,-0.00324633575005,-0.828346463921,0.710656995187,-0.585198882343,0.9,0.000804894902441,-0.194447915227,1.08406312088,0.0155228879453,0.339756000298,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1
2738,Greens,0.4,-0.744212417175,-0.733455800152,-0.743126191295,-1.01264730099,0.242035511415,0.680402061902,0.570307404269,0.903638702352,0.978835341753,0.696296626935,0.850835833691,0.934411791852,0.779382521783,0.80385628319,-0.909458228059,0.687415981015,0.030568402959,-0.54080419851,0.9,-0.804090007539,1.15293548361,0.359325107188,1.49424060859,-0.628485664842,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1
4957,Purples,1.0,-0.199083423595,-0.166285118031,-0.198082974672,-0.0398314122751,0.377066139365,0.177548270207,0.751811721129,0.267583832378,0.224438733887,0.136444302276,0.561937419631,0.27251595608,-0.278725575267,-0.214026621817,-0.186430452567,-0.670095468597,0.321125198388,-0.351431562826,0.8,0.000804894902441,-0.170600707463,0.359325107188,0.0887123935626,-0.628485664842,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1
327,Greens,0.2,-1.05722566111,-0.895473796302,-1.05609018207,-0.627157027262,0.205331185833,0.535854359623,0.573637367925,0.604170825565,0.236654132139,0.498886168702,-0.717102443206,0.0197276505642,0.795262916211,0.8925302453,-0.656672732226,0.28590934811,0.29417145974,-0.583438131348,0.8,-1.60898490998,1.01396195958,1.08406312088,1.45379377253,-0.628485664842,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1
896,Oranges,0.9,-0.74484060595,-0.568888949715,-0.743754281223,0.371837363056,0.696684134193,0.561276966473,0.584127604263,0.278229085729,0.0798354372382,0.0268732483964,0.288755536505,0.843066036236,-1.16758619167,-0.941278895132,0.204427926805,-0.14534030516,0.358134431997,-0.540938054034,0.3,0.000804894902441,-0.943241589523,-0.727781913348,-0.25135661548,1.30799766544,0,1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1
8489,Blues,0.8,1.93108763364,3.8686169535,1.93175289659,2.59632064939,0.486020070268,0.278904751642,0.356968225678,0.331814897014,0.631480836077,0.143239651574,-0.936276610944,0.346887270454,-0.38986504867,-0.572267281398,3.18990560909,2.35537550392,0.299784659175,1.79103465976,0.7,2.41548960223,-1.47160336255,0.721694114033,-3.20507158798,2.27623933058,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1
7772,Greens,0.1,-0.736331748967,-0.735406540513,-0.735246763123,-1.06487289488,0.304155455902,0.696912893793,0.693949209061,0.75788054592,0.254318143008,0.907770751277,0.433061865981,0.727516470244,0.448843663413,0.337483031213,-0.94030023816,0.404133994182,0.257383106044,-0.539108470327,0.8,1.61059469978,0.581407854483,1.08406312088,0.79024248676,0.339756000298,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1
208,Greys,0.7,-0.110900920179,0.0374297117628,-0.109914346921,0.403225868937,0.465391445905,0.0165063748136,0.634574870346,0.827729425626,0.0456832055934,0.498886168702,0.980854407773,0.967482410138,-0.328358261346,-0.280189373387,0.236301114409,-0.840602062822,0.198447442614,-0.307054060829,0.4,0.000804894902441,-0.378192224265,-1.45251992704,-0.389830401357,-0.628485664842,0,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1
7321,Blues,0.7,1.2733137352,-0.0535498189459,1.27408249997,-1.66757969473,0.150897070765,0.984470592812,0.88869830058,0.503981357208,0.152147120796,0.0659881127067,0.385340762966,0.629487276776,-2.57627108387,-2.83866583645,-1.23743613879,2.58798774136,0.0505125750788,0.891118804455,0.7,2.41548960223,-2.70327445651,-0.365412906503,-1.34227063584,-0.628485664842,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1
1178,Greens,0.1,0.708279040366,-0.0033459969587,0.709136714289,-1.16515584182,0.0187648781575,0.192367354408,0.361514125252,0.0996336927637,0.599996734411,0.966658710036,-0.546792398914,0.938331997488,0.829349000766,0.825428877309,-0.997244670771,0.880147845436,0.270457895705,0.288116753612,0.7,0.805699797343,1.19947007232,-0.365412906503,1.55028046252,-0.628485664842,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1
261,Browns,0.5,-0.735714816753,-0.556735526008,-0.734629927985,0.401089724399,0.409263543086,0.342065298697,0.0794992118608,0.538037075195,0.434221031843,0.512111292686,-0.891413059008,0.595805780496,-0.220900293931,-0.197613132683,0.234122677478,-0.911084602587,0.631093336502,-0.53897443137,1.0,-1.60898490998,-0.307711296335,-0.365412906503,-0.410243673451,-0.628485664842,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1
9562,Purples,0.3,-0.995668491965,-0.816520432123,-0.994542699052,0.141566831437,0.497539716307,0.834878200665,0.317145335954,0.648009776138,0.230823988095,0.53245775192,-0.120731533076,0.423231309978,-0.0929972204476,-0.117100570828,-0.0204238034385,-0.882727904876,0.227300247643,-0.578863049979,0.7,-1.60898490998,-0.18165686247,0.721694114033,-0.281981475067,-0.628485664842,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1
9132,Greys,0.8,-0.301690734957,-0.0609910411705,-0.300674140603,0.745737616566,0.125130235218,0.116617410211,0.746111611836,0.503981357208,0.262360973749,0.0378680769354,0.0718674096299,0.195315589197,0.725497980346,0.562522353865,0.603176829493,-1.02079214462,0.739737495314,-0.398250606608,0.3,-0.804090007539,0.266919882419,-0.365412906503,-0.776031772679,-0.628485664842,0,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1
2224,Oranges,0.4,0.368599250213,0.358333391432,-0.337547527401,0.0882285848794,0.536380620906,0.395072377054,0.141788320383,0.576439573197,0.265420822194,0.463327509584,0.945420774396,0.143855718663,-1.0224780599,-0.855339337965,-0.0702537050249,-0.172675871993,0.770489681512,0.00124091448253,0.5,-0.804090007539,-0.812768083852,-0.727781913348,-0.135943873784,1.30799766544,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1
7854,Pinks,0.1,-0.905742183338,-0.804853358476,-0.90463054048,-0.762050988523,0.371419347124,0.690367226722,0.775061113294,0.47784349625,0.567246890394,0.216484361328,-0.82140305758,0.683737521758,-0.879179852733,-0.838713613893,-0.750164576572,0.393262883626,0.127176014939,-0.568827094099,0.6,-0.804090007539,-0.640747768389,-1.09015092019,0.205690588823,0.339756000298,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1
3308,Greens,0.7,-0.887853949305,-0.805973597893,-0.88674512119,-0.91739502652,0.854268470313,0.77702451637,0.337247184478,0.188981470186,0.237702107523,0.911873864708,0.88312616088,0.871213122038,0.710151955634,0.726443267327,-0.851114290484,0.490634936594,0.213347907644,-0.56635610721,1.0,0.000804894902441,1.03841253209,0.721694114033,1.33348414045,-0.628485664842,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1
6012,Purples,0.4,0.437228277659,0.597513582138,0.438128601873,0.490584737191,0.366779638454,0.35726886848,0.469225218287,0.00132402800955,0.867583003361,0.424898401834,0.186455207887,0.928565205308,-0.0553145441322,0.0680181581797,0.326554060617,-1.24397612516,0.497094334569,0.0546235417037,1.0,0.805699797343,0.0165189929969,1.08406312088,0.0111234401622,-0.628485664842,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1
3419,Browns,0.8,-0.808386733605,-0.741122373201,-0.807290409789,-0.735626766365,0.227905942593,0.00115128885955,0.710148771526,0.953535408946,0.186390238814,0.746789421886,0.997428204029,0.132078174734,-0.644680048896,-0.926710844703,-0.732277487474,0.469332352044,0.106764793396,-0.553474982258,0.9,0.805699797343,-0.964951871838,-0.365412906503,-0.897799399726,1.30799766544,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1
768,Reds,1.0,-0.84977522634,-0.640036800471,-0.848672389975,0.679442241592,0.0544681590982,0.38458475424,0.515179988928,0.189413669985,0.0477587440982,0.761880239937,0.334476353765,0.520964525407,0.0389333012832,0.274008949848,0.529438126281,-1.33739791058,0.395968407858,-0.560571643843,0.5,-0.804090007539,0.25760585785,-1.09015092019,0.343269534175,0.339756000298,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1
3812,Greens,0.3,-0.859505359193,-0.789937078743,-0.858400991776,-0.923327865838,0.620553177781,0.911085958593,0.559601733461,0.821850995766,0.579443286639,0.137512275018,0.0607229604229,0.504301509121,0.458004378655,0.52740410435,-0.854827204553,0.519616401521,0.951009851648,-0.562117611153,0.9,0.000804894902441,0.866921787585,1.80880113457,1.37048930961,0.339756000298,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1
5416,Pinks,0.5,0.253535052952,-0.053476157385,0.254464281602,-0.70042290101,0.635365971597,0.243419143604,0.703764196951,0.738545411965,0.899822012987,0.049437173875,0.450778682669,0.845265484881,-0.656074980212,-0.485187589825,-0.708124130161,0.334076089898,0.0761274122633,-0.0830593796423,0.7,-0.804090007539,-0.19474088656,-0.727781913348,0.807274484061,-0.628485664842,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1
4555,Purples,0.5,-0.569217869448,-0.483392003172,-0.568159179253,-0.104182233905,0.22882782435,0.693416283233,0.319937108085,0.340002855053,0.495811754838,0.6430687916,-0.751678811259,0.704702890711,-1.51734228415,-1.17818521859,-0.242965629998,0.364165877495,0.0560358285438,-0.495952782567,0.9,0.805699797343,-0.97922630106,1.08406312088,0.353012221366,-0.628485664842,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1
1501,Blues,0.3,1.75077726357,1.64802251407,1.75147089866,-2.83579821598,0.71376956813,0.391387977405,0.653832212556,0.74667724804,0.110200852621,0.688521072967,-0.442206029433,0.506288914941,2.44908813842,1.66256108018,-1.50522203127,2.93592780812,0.00958912051283,1.52316099572,0.9,-0.804090007539,2.0159843451,0.721694114033,1.08286341498,-0.628485664842,1,1,1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1
4204,Blues,0.2,1.88766891844,1.63420228812,1.88834101339,0.0467693504305,0.854074775707,0.138047315879,0.233949168352,0.544913459336,0.33226869721,0.318321130704,0.128161165881,0.534657909535,-1.38683026868,-0.65309610822,-0.108400539647,0.856211648323,0.356196914101,1.72506800141,0.8,0.805699797343,-0.194315369604,1.08406312088,1.83110037983,-0.628485664842,1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1
4067,Oranges,0.7,-0.675699881159,-0.574206904984,-0.674624435841,-0.137424931379,0.802925354103,0.393110397039,0.93365294137,0.569578891387,0.416674178327,0.99351014616,0.359051293042,0.25939103961,-0.82236673819,-0.92857351151,-0.271687650284,0.0659205199357,0.48470610939,-0.525039672052,0.5,0.000804894902441,-1.01542358527,-0.0030438996575,-0.857036959447,-0.628485664842,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1
8353,Purples,0.6,-1.005838042,-0.823977594616,-1.00471064889,-0.00491924143658,0.310414820444,0.606764048571,0.754777356284,0.1069399158,0.0829300885089,0.339496622793,0.995142163166,0.0122654184233,-0.790059123066,-0.637440801904,0.00941359518679,-0.422893348261,0.209496741649,-0.579747483345,1.0,1.61059469978,-0.617092475904,2.17117014141,-0.105790548767,-0.628485664842,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1
673,Purples,1.0,-0.46995641691,-0.432860436713,-0.46891334567,-0.256875096015,0.791825115914,0.719961906085,0.139260397758,0.487149029272,0.252669374691,0.498886168702,0.0681525932276,0.861967662815,-0.702337446175,-0.732935006158,-0.372177078785,-0.123208547337,0.0467427242547,-0.463812403249,0.6,-0.804090007539,-0.722449701852,-0.727781913348,-0.381217761023,0.339756000298,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1
8711,Greens,0.1,-0.717572087322,-0.718897555184,-0.716490053342,-1.01496981709,0.491334700026,0.900876889471,0.82957322523,0.639007104794,0.177874672459,0.905659020878,0.952278896985,0.320904806489,0.632862378547,0.635650522375,-0.910847061425,0.578901737135,0.387122677639,-0.534948857316,0.6,-0.804090007539,0.961046314596,0.721694114033,1.31254226835,-0.628485664842,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1
9006,Browns,1.0,-0.369449366752,-0.419584397681,-0.368422110463,-0.542760656239,0.794694731012,0.0854093856178,0.270670205355,0.0386124348734,0.172438320471,0.192882451694,0.378482640377,0.238645944512,-0.418394274269,-0.678253400845,-0.595422950154,0.14837551161,0.426689291373,-0.426327548997,0.7,0.000804894902441,-0.742356138886,-1.09015092019,-0.82350486826,-0.628485664842,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1
7257,Purples,0.4,-0.20133453172,0.0247694786033,-0.200333728581,0.674724088046,0.918658141745,0.358262406662,0.803216974949,0.865252152085,0.711379982298,0.0059679329861,0.592798971282,0.890741936164,0.179058916765,0.23603014342,0.524240146555,-1.40771990543,0.574876822298,-0.35251432498,0.7,0.000804894902441,0.095269701805,0.721694114033,-0.242281656233,0.339756000298,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1
9729,Browns,0.9,-0.935641491472,-0.721175140437,-0.934525143907,0.786215751237,0.282281765714,0.627687868895,0.860482579097,0.550932687707,0.0724523507524,0.881007359363,0.784826403772,0.484744878253,0.245942549007,0.413752838189,0.648843409897,-1.59611257246,0.119680776959,-0.572605601877,0.9,1.61059469978,0.327953329687,-0.727781913348,0.134190138734,0.339756000298,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1
541,Pinks,0.9,0.440713741966,0.0843210470757,0.441613517736,-0.662003540616,0.081637066789,0.966896724189,0.32295790175,0.367568457266,0.83846536139,0.0761949792504,0.880554364909,0.520596528193,-1.04454842566,-0.917283347732,-0.681343313885,0.33478861323,0.0981458113529,0.0573965435762,1.0,-0.804090007539,-0.691941827243,-0.727781913348,0.340596140834,-0.628485664842,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1
6202,Greens,0.2,-0.726204150131,-0.726210372538,-0.725120757882,-1.0351309377,0.801097294316,0.113904097583,0.341205409029,0.594093322521,0.218271132559,0.879189231899,0.905129304186,0.689549186034,0.88041333761,0.840866895394,-0.922835622542,0.627801566465,0.120681904489,-0.536884374142,0.8,-0.804090007539,1.15397112414,0.721694114033,1.3362949574,-0.628485664842,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1
8675,Browns,0.3,-0.827403827479,-0.737118246535,-0.826304511292,-0.568591969584,0.494865883375,0.460167194018,0.126275016693,0.797604852589,0.0735928425565,0.360268002376,0.562223174739,0.805932403309,-0.636213657563,-0.827970318916,-0.614395086211,0.219479045787,0.883704216918,-0.556840439716,0.7,0.000804894902441,-0.845720712124,-1.45251992704,-0.688198398146,-0.628485664842,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1
2235,Browns,0.4,0.862864128649,0.482352695392,0.863697478351,-0.446949782288,0.0197909763083,0.386556488695,0.425690139178,0.0514925345778,0.543324912898,0.142675916897,0.920274324904,0.503285172628,-0.316826380963,-0.498824944536,-0.523317496344,-0.116850826185,0.285202960949,0.437474486776,0.9,0.000804894902441,-0.526289314283,-0.727781913348,-0.536746105028,-0.628485664842,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1
3908,Greens,0.7,-0.668153013661,-0.658125134482,-0.667078755855,-0.778138492494,0.311054542661,0.197130766464,0.776164798532,0.837579337414,0.733283882728,0.758543330245,-0.110158594085,0.215416143648,0.51597640116,0.584574498383,-0.760952665624,0.315786315215,0.244220640976,-0.523161898972,0.8,-0.804090007539,0.88530679198,0.359325107188,1.28221921498,-0.628485664842,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1
4036,Greens,0.5,0.240960017746,-0.107429046102,0.241891225098,-0.817168623815,0.186329968972,0.918644285994,0.431269627763,0.784520119894,0.398539382499,0.469857047079,-0.909129875697,0.207620147616,0.278440587884,0.699858513408,-0.786805382939,0.370547974997,0.259455320658,-0.0918773151113,0.9,0.000804894902441,0.999070669353,1.80880113457,1.30792700408,0.339756000298,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1
